Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"EI","Emissions intensities","5300","Asia","71761","Emissions intensity","1718","Cereals excluding rice","2010","2010","kg CO2eq/kg product","0.2812","Fc","Calculated data"
"EI","Emissions intensities","5300","Asia","71761","Emissions intensity","1718","Cereals excluding rice","2011","2011","kg CO2eq/kg product","0.2706","Fc","Calculated data"
"EI","Emissions intensities","5300","Asia","71761","Emissions intensity","1718","Cereals excluding rice","2012","2012","kg CO2eq/kg product","0.2666","Fc","Calculated data"
"EI","Emissions intensities","5300","Asia","71761","Emissions intensity","1718","Cereals excluding rice","2013","2013","kg CO2eq/kg product","0.261","Fc","Calculated data"
"EI","Emissions intensities","5300","Asia","71761","Emissions intensity","1718","Cereals excluding rice","2014","2014","kg CO2eq/kg product","0.2608","Fc","Calculated data"
"EI","Emissions intensities","5300","Asia","71761","Emissions intensity","1718","Cereals excluding rice","2015","2015","kg CO2eq/kg product","0.2466","Fc","Calculated data"
"EI","Emissions intensities","5300","Asia","71761","Emissions intensity","1718","Cereals excluding rice","2016","2016","kg CO2eq/kg product","0.2447","Fc","Calculated data"
"EI","Emissions intensities","5300","Asia","71761","Emissions intensity","1718","Cereals excluding rice","2017","2017","kg CO2eq/kg product","0.2396","Fc","Calculated data"
"EI","Emissions intensities","5300","Asia","5510","Production","1718","Cereals excluding rice","1961","1961","tonnes","128872693","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5300","Asia","5510","Production","1718","Cereals excluding rice","1962","1962","tonnes","137892757","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5300","Asia","5510","Production","1718","Cereals excluding rice","1963","1963","tonnes","141081048","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5300","Asia","5510","Production","1718","Cereals excluding rice","1964","1964","tonnes","146798521","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5300","Asia","5510","Production","1718","Cereals excluding rice","1965","1965","tonnes","151800516","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5300","Asia","5510","Production","1718","Cereals excluding rice","1966","1966","tonnes","161696380","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5300","Asia","5510","Production","1718","Cereals excluding rice","1967","1967","tonnes","172028146","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5300","Asia","5510","Production","1718","Cereals excluding rice","1968","1968","tonnes","173766348","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5300","Asia","5510","Production","1718","Cereals excluding rice","1969","1969","tonnes","176411482","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5300","Asia","5510","Production","1718","Cereals excluding rice","1970","1970","tonnes","188655562","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5300","Asia","5510","Production","1718","Cereals excluding rice","1971","1971","tonnes","195836223","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5300","Asia","5510","Production","1718","Cereals excluding rice","1972","1972","tonnes","194416385","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5300","Asia","5510","Production","1718","Cereals excluding rice","1973","1973","tonnes","201850020","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5300","Asia","5510","Production","1718","Cereals excluding rice","1974","1974","tonnes","209663729","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5300","Asia","5510","Production","1718","Cereals excluding rice","1975","1975","tonnes","231902675","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5300","Asia","5510","Production","1718","Cereals excluding rice","1976","1976","tonnes","246326952","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5300","Asia","5510","Production","1718","Cereals excluding rice","1977","1977","tonnes","233174217","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5300","Asia","5510","Production","1718","Cereals excluding rice","1978","1978","tonnes","261671059","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5300","Asia","5510","Production","1718","Cereals excluding rice","1979","1979","tonnes","277408749","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5300","Asia","5510","Production","1718","Cereals excluding rice","1980","1980","tonnes","269352770","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5300","Asia","5510","Production","1718","Cereals excluding rice","1981","1981","tonnes","282060379","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5300","Asia","5510","Production","1718","Cereals excluding rice","1982","1982","tonnes","289894354","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5300","Asia","5510","Production","1718","Cereals excluding rice","1983","1983","tonnes","327072395","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5300","Asia","5510","Production","1718","Cereals excluding rice","1984","1984","tonnes","338390563","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5300","Asia","5510","Production","1718","Cereals excluding rice","1985","1985","tonnes","321220193","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5300","Asia","5510","Production","1718","Cereals excluding rice","1986","1986","tonnes","341740053","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5300","Asia","5510","Production","1718","Cereals excluding rice","1987","1987","tonnes","338982129","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5300","Asia","5510","Production","1718","Cereals excluding rice","1988","1988","tonnes","354952410","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5300","Asia","5510","Production","1718","Cereals excluding rice","1989","1989","tonnes","359053282","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5300","Asia","5510","Production","1718","Cereals excluding rice","1990","1990","tonnes","393426292","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5300","Asia","5510","Production","1718","Cereals excluding rice","1991","1991","tonnes","390892199.9029","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5300","Asia","5510","Production","1718","Cereals excluding rice","1992","1992","tonnes","443960581.2772","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5300","Asia","5510","Production","1718","Cereals excluding rice","1993","1993","tonnes","448765324.9623","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5300","Asia","5510","Production","1718","Cereals excluding rice","1994","1994","tonnes","429489919.6466","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5300","Asia","5510","Production","1718","Cereals excluding rice","1995","1995","tonnes","442679074.9155","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5300","Asia","5510","Production","1718","Cereals excluding rice","1996","1996","tonnes","472103180.4898","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5300","Asia","5510","Production","1718","Cereals excluding rice","1997","1997","tonnes","462281707.1609","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5300","Asia","5510","Production","1718","Cereals excluding rice","1998","1998","tonnes","482509493.1032","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5300","Asia","5510","Production","1718","Cereals excluding rice","1999","1999","tonnes","478675260.4137","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5300","Asia","5510","Production","1718","Cereals excluding rice","2000","2000","tonnes","448567142.2764","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5300","Asia","5510","Production","1718","Cereals excluding rice","2001","2001","tonnes","453103113.1589","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5300","Asia","5510","Production","1718","Cereals excluding rice","2002","2002","tonnes","464369532.7942","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5300","Asia","5510","Production","1718","Cereals excluding rice","2003","2003","tonnes","465349019.7264","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5300","Asia","5510","Production","1718","Cereals excluding rice","2004","2004","tonnes","488780777.9668","A","Aggregate, may include official, semi-official, estimated or calculated data"
